roomID,room_name,city,location,latitude,longitude,accomodation_type,min_price,rating,general_review,total_review_num,owner_comment,image_link,img_link_2,img_link_3,img_link_4,img_link_5
50200,푸름펜션,강원,강원 홍천군 서면 팔봉리 961-4,37.6913893,127.7075749,펜션,120000,9.4,추천해요,54,모던하고 세련된 분위기의 객실 인테리어로 머무는 동안 더욱 편안하고 기분 좋은 휴식을 취할 수 있는 펜션입니다 특급 호텔 수준의 서비스를 제공하여 더욱 기분 좋은 여행을 돕겠습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/pooreum_AuNzdT7E_C7D1C6E6C1EE7_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/pooreum_AuNzdT7E_C7D1C6E6C1EE7_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/pooreum_qx7hD9X1_C7D1C6E6C1EE1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/pooreum_vtlD0mFg_C7D1C6E6C1EE3_r_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/599168486_QGOZs2Ey_BFDCBACE4_r_r.jpg
50202,을왕리썸펜션,인천,인천 중구 을왕동 742-13,37.4467299,126.3768557,펜션,130000,9.3,추천해요,2,"인근에 을왕리 해변이 있어 시원한 바닷가와 주변으로 해산물 맛집과 다양한 즐길 거리가 준비된 펜션입니다 시원한 바다 내음과 멋진 낙조가 있는 공간으로, 추억과 낭만이 가득한 여행이 되도록 돕겠습니다",//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/some_E1l0kemU_3.JPG,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/some_E1l0kemU_3.JPG,//image.goodchoice.kr/resize_490x348/affiliate/2019/03/28/05/some_qkrnEJzX_01B1B3C3BC_GPN_4809_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/03/28/05/some_n5LFYXPG_02B1B3C3BC_GPN_4793_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/03/28/05/some_oqhs7JPl_03B1B3C3BC_GPN_4781_1.jpg
50204,원주 제우스,강원,강원 원주시 단구동 724-98,37.32660320000001,127.9599501,기타,20000,8.3,만족해요,104, ,//image.goodchoice.kr/resize_490x348/adimg_new/50204/138955/3e40a28e191f8d4b5eb5c7ef80ae3fa8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50204/138955/3e40a28e191f8d4b5eb5c7ef80ae3fa8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50204/138955/851409154d06dcda7d657c7155539d10.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50204/138956/90609d7a53f3749e2541834dc15a6c93.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50204/139285/39eeb77ca9d2a04c4c52f53dd2f8d85b.jpg
50206,춘천 리오펜션,강원,강원 춘천시 송암동 185,37.8510152,127.6898734,펜션,59000,9.6,최고예요,76,"사랑하는 사람들과 특별하고 잊지 못할 여행의 추억을 남길 수 있는 펜션입니다 주변에 유명한 관광지가 많고, 내 집 같은 편안한 분위기 속에 휴식을 취할 수 있습니다",//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/05/1515998350_rfImg_0.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/05/1515998350_rfImg_0.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/22/5f69b06ac885f.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/05/1515998727_rfImg_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/05/1515998727_rfImg_3.jpg
50207,여수 K-boutique 호텔,전남,전남 여수시 화장동 798-8,34.7775747,127.6502702,호텔,30000,9.6,최고예요,663,GRAND OPEN(조식제공) 여수 최초 전기차 충전기 2대 설치 완료!! 전기차 손님들 충전 걱정없이 이용하세요! 특별한 품격을 갖춘 비지니스 호텔 K 부띠끄호텔로 초대합니다. 새로운 시대를 앞서가는 부띠끄 디자인 안락한 객실 다양한 최신시설과 수준 높은 서비스로 고객 한분 한분께 색다른 휴식의 감동을 선사합니다. 낭만포차 15분/ 돌산 케이블카20분 엑스포공원 15분/레일바이크20분,//image.goodchoice.kr/resize_490x348/adimg_new/50207/172549/0116f812e629ec81d2a42f1a18433614.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50207/172549/0116f812e629ec81d2a42f1a18433614.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50207/143768/8037935a90cd7f926cfd527a20813822.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50207/144656/0faeccbfcab991c7c0e76d71b88c3ce3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50207/144664/7b98915457f86ec088e47d261a66c5a1.jpg
50209,대구 2월호텔-동성로점,대구,대구 중구 동일동 27,35.869494399999994,128.59278020000002,호텔,30000,9.6,최고예요,209,"2월호텔 동성로점은 총 6개의 객실타입으로 야외 테라스에서 풀파티가 가능한 프리미엄 스위트룸과 로얄스위트룸신비감을 주는 하늘정원에서의 캠핑라이프, 카라반 로얄스위트룸까지다양한 취향과 라이프스타일에 따른 감각적이며 개성넘치는 공간을 제안합니다.매주 셋째주 월요일 조식 불가1월 3일까지 조식을 제공하지 않습니다.",//image.goodchoice.kr/resize_490x348/adimg_new/50209/272134/5280a1486816e326cf9e8e5405abce90.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50209/272134/5280a1486816e326cf9e8e5405abce90.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50209/277090/b84335c4fa3e4ff83b6b48243e7a1c46.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50209/272132/855be7ec54954bbe83cf5a5bfad14ecc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50209/272134/a0b81e7bfe48b8476da9c8618adc255d.jpg
50211,제천 퀸,충북,충북 제천시 중앙로2가 80-8,37.139906,128.2133538,기타,20000,8.4,만족해요,60,(예약문의) 전화번호: 010-9425-0108 계좌번호 : 173296-52-064601 은 행 명 : 농협은행 예 금 주 : 최 향 순 전 객실 삼성 공기청정기 완비!!,//image.goodchoice.kr/resize_490x348/adimg_new/50211/138818/8b8a63d1c72d69961618fd5bd6683173.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50211/138818/8b8a63d1c72d69961618fd5bd6683173.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50211/300930/11a019c7b497c4606c986ef62477eccd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50211/138813/d3a84a1c47510b1e34ab08653bbbd0ff.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50211/300933/59ef8ceaed4dcd1dba9f19b1a618f532.jpg
50212,씨아일랜드,경북,경북 영덕군 강구면 삼사리 629-2,36.3403365,129.3817174,기타, ,9.1,추천해요,31,"전 객실에서 시원한 바다와 야경을 감상하며 도시 삶의 스트레스를 씻을 수 있습니다 동해의 환상적인 일출을 감상하며 연인, 가족과 함께 기억에 남을 추억을 만들어보세요 펜션 앞 바닷가 산책로에서 산책과 자전거 하이킹을 즐길 수 있습니다",//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_VEcMy64I_01_NIN_1735_1_BAB9BBE7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_VEcMy64I_01_NIN_1735_1_BAB9BBE7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_o0sGRHF1_01_NIN_1598_2_BAB9BBE7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_p0QD4g9y_2032C3032C4032C503_28129.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_bea45g8Z_01_NIN_1674_1_BAB9BBE7.jpg
50213,해든펜션,제주,제주특별자치도 서귀포시 성산읍 성산리 145-1,33.461414500000004,126.9332691,펜션,107000, , , ,성산 일출봉 인근에 있어 아름다운 일출을 한눈에 바라볼 수 있는 펜션입니다 주변에 유명한 관광지가 많아 사랑하는 사람들과 잊을 수 없는 여행을 만들 수 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72d35190714.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72d35190714.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/08/08/5b6ab060588a4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/08/08/5b6ab063c5f75.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/08/08/5b6ab068dc4ee.jpg
50214,신갈 큐,경기,경기 용인시 기흥구 신갈동 50-16,37.2736904,127.1090012,기타,20000,8.2,만족해요,47, ,//image.goodchoice.kr/resize_490x348/adimg_new/50214/139619/a34e3122d7373aa79df7ce7dc5c71822.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50214/139619/a34e3122d7373aa79df7ce7dc5c71822.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50214/139619/822d4dc1d829957d65220417cb30d4b5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50214/7990/c22d7bf7ce5bb9717d8ac7f42563d1ed.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50214/7990/72f31a6be17d9f390fb022a97bb5346c.jpg
50216,양구 개구리펜션,강원,강원 양구군 동면 팔랑리 375,38.20979519999999,128.0741406,펜션,80000,9.7,최고예요,12,"가족 친구들과의 즐거운 여행은 물론 각종 수련회, 모임, 세미나 등 행사에도 최적인 독채 펜션입니다 쏟아지는 밤하늘과 객실 데크에서 듣는 맑은 계곡 물소리가 바로 앞에 들리는 펜션입니다.",//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed7d3f159c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed7d3f159c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed78d5b973.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed8084c583.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed808c8b51.jpg
50217,순천 HOTEL The B,전남,전남 순천시 풍덕동 1266-3,34.944217200000004,127.495596,호텔,18000,9.6,최고예요,1532,"- HOTEL THE B 는 2018년 1월20일 오픈 신축 호텔 입니다.고객님들께 1층 프런트 앞에서 생수 및 커피를 무료 제공해드립니다.볼링장이 도보 1분 내에 위치해있으며, 순천 대표 아랫장 야시장 도보 3분 거리로 편리하게 이용하실 수 있습니다.",//image.goodchoice.kr/resize_490x348/adimg_new/50217/332222/3f3632400f91fcf447fe9946619a8979.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50217/332222/3f3632400f91fcf447fe9946619a8979.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50217/138352/b18e6d0d77b6f32d6deb43cad1f963b2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50217/332223/fd3f6cf8d14a7d2cb0b82cb5d85804bc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50217/185716/bc5c7180b98d30e27ee735e71ef28579.jpg
50218,일루아펜션,경남,경남 통영시 용남면 장평리 672-3,34.8835279,128.466266,펜션, ,9.8,최고예요,3,"테라스에서 통영 앞바다와 거제대교를 전망하며 일상의 피로를 씻어낼 수 있습니다 통영 케이블카, 해저터널 등 관광지가 가까이 있습니다",//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_IQsLOkVY_illua_e_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_IQsLOkVY_illua_e_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_eqHaz9SI_illua_r2_1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_1MXpNWSq_illua_r2_2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_35e0g7Cx_illua_r2_5.jpg
50219,파라다이스거제(해안),경남,경남 거제시 장목면 외포리 715,34.9471828,128.71588359999998,기타,80000,9.5,추천해요,2,흥남 해수욕장에서 가까운 리조트형 펜션으로 내 집처럼 편안하게 쉴 수 있습니다 외포항 인근에 자리하여 싱싱한 해산물을 맛볼 수 있으며 바다낚시도 즐길 수 있습니다 바다를 바라보며 즐거운 바비큐 파티를 할 수 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_8Qfvz50D_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_8Qfvz50D_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_va7IX6gj_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_q9mbiH3G_5_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_LONZeupE_6_r.jpg
50220,파라다이스거제(바다),경남,경남 거제시 장목면 외포리 715,34.9471828,128.71588359999998,기타,80000,8.3,만족해요,16,흥남 해수욕장에서 가까운 리조트형 펜션으로 내 집처럼 편안하게 쉴 수 있습니다 외포항 인근에 자리하여 싱싱한 해산물을 맛볼 수 있으며 바다낚시도 즐길 수 있습니다 바다를 바라보며 즐거운 바비큐 파티를 할 수 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_nXeMxJ28_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_nXeMxJ28_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_mF7NwA4z_1_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_HSZq4629_5_r.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_ElQGJvCc_6_r.jpg
50221,광안리 더 엠,부산,부산 수영구 민락동 181-150,35.1553123,129.12481129999998,기타,19000,9.5,추천해요,1341,＃ 2018.01 GRAND OPEN ＃ 광안리 더 엠 호텔을 찾아주셔서 감사드립니다. 저희 더 엠 호텔을 방문해주시는 고객님들께 한분 한분 정성을 다하며 수익을 생각하기보다는 고객님들을 먼저생각하는 더 엠 호텔이 되겠습니다. 항상 최상의 시설과 친절한 서비스로 고객 여러분들께 최고의 만족을 드리겠습니다!,//image.goodchoice.kr/resize_490x348/adimg_new/50221/138280/e2f44126f7ad069f09e062ebebc498b1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50221/138280/e2f44126f7ad069f09e062ebebc498b1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50221/275717/f5e6cf8be6d73f9dbcd057cff7e8f592.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50221/138280/4bdd86a9284ed562570c042dd6e15ea5.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50221/158019/58cf4e0b6d979816aeaad9e4db6ffea0.jpg
50222,송정 브라운도트,부산,부산 해운대구 송정동 422-13,35.178752200000005,129.19735690000002,기타,25000,9.4,추천해요,187,"브라운도트 ""송정점"" Grand Open!!!~ ★ Hot Place ★카페테리아 및 루프탑",//image.goodchoice.kr/resize_490x348/adimg_new/50222/138467/f0bac6e32c4e952b8bdd420fbaff88dd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50222/138467/f0bac6e32c4e952b8bdd420fbaff88dd.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50222/138464/28683d97edca5e25ac83071bc0493149.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50222/220524/a2d6eb31441bc9d44b52add6eacef83a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50222/138465/3b7b043a7e08ea483e6f61e96588dce6.jpg
50233,음성 스카이,충북,충북 음성군 음성읍 한벌리 690-2,36.9457534,127.7023038,기타,40000,9.7,최고예요,98, ,//image.goodchoice.kr/resize_490x348/adimg_new/50233/138354/f2e5ef8716775632228632dc7c75e1a3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50233/138354/f2e5ef8716775632228632dc7c75e1a3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50233/138354/b663e990cd0eb5263a1b13eca0100ff6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50233/7947/00ed3ee1d56fa4be52747c9b4fbe7f63.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50233/7947/d8411c0fab871660deb9d5d52d4a58a6.jpg
50237,부산 클럽호텔,부산,부산 해운대구 우동 644-4,35.16075670000001,129.1567794,호텔,33000,7.4,만족해요,265,"해운대해수욕장, 해운대역과 가까워 부산 여행에 최적의 장소에 자리 잡은 호텔입니다. 엄격한 서비스와 신뢰를 통해 고객의 요구사항에 부합하는 숙박서비스를 제공합니다",//image.goodchoice.kr/resize_490x348/affiliate/2019/05/31/5cf0d05924a69.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/31/5cf0d05924a69.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ad77797b30.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ad8889bc3b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ad93bb0ba2.jpg
50239,제주 더스테이센추리호텔,제주,제주특별자치도 제주시 애월읍 하귀1리 544-2,33.4848333,126.4091111,호텔, ,9.1,추천해요,69,"삶의 진정한 여유와 여행의 참 의미를 찾고 아름다운 추억을 담아가실 수 있습니다 고객 한 분 한 분을 가족처럼, 친구처럼 정성을 다해 모시겠습니다",//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb7e55dc81.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb7e55dc81.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb6ac83978.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb6aa6f1d7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb6ff1b8ff.jpg
50240,진주 성중,경남,경남 진주시 칠암동 513-7,35.1830432,128.08998929999998,기타,30000,9.1,추천해요,194, ,//image.goodchoice.kr/resize_490x348/adimg_new/50240/138768/6b5a8af01151b057e55d53aac27126d4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50240/138768/6b5a8af01151b057e55d53aac27126d4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50240/278680/3f8f03e52dee48b59a08b5a856ccd806.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50240/138767/9c8ba5a72d18e1021f19775ec6e3b308.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50240/138768/34b1a0fb36daf5dd06c3630d197891bb.jpg
50242,용원 젠 호텔,경남,경남 창원시 진해구 용원동 1216-5,35.10055870000001,128.813578,호텔,20000,9.6,최고예요,289,"-세스코 관리 업체-깔끔한 인테리어와 넓은 면적의 객실, 최상의 휴식공간 제공을 약속 드립니다.자체 포인트카드 적립 이벤트2만원 이상 적립시 주중, 주말 상관없이사용가능! 지역사랑 상품권 사용 가능!",//image.goodchoice.kr/resize_490x348/adimg_new/50242/139009/08839e6c5e89d3c159bfc54a1cebb990.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50242/139009/08839e6c5e89d3c159bfc54a1cebb990.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50242/354441/a5f7fafa7521ef7072b31cd14a7193e6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50242/139009/2f49aacf3a9bc1f4bfc9b765c6b2281a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50242/139010/ed8e5e5699f35a6f2d53e0572f7f9183.jpg
50243,쁠라야,경남,경남 남해군 상주면 상주리 1276-3,34.720991299999994,127.9847766,기타,85000,9.4,추천해요,23,아기자기한 인테리어 속에 내 집 같은 편안한 분위기의 아름다운 펜션입니다 주변에 유명한 관광지가 많아 아름다운 여행의 추억을 만들 수 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516259851_mainImg_4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516259851_mainImg_4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516261666_rfImg_0.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516261666_rfImg_3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516261666_rfImg_4.jpg
50245,광명 램파트,경기,경기 광명시 하안동 301-1,37.4587696,126.8739143,기타,25000,9.5,추천해요,334, ,//image.goodchoice.kr/resize_490x348/adimg_new/50245/139855/32d4088a61244aaf2d25c22f49171227.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50245/139855/32d4088a61244aaf2d25c22f49171227.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50245/139855/203e74364277dd20baae6fa015c28c75.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50245/8001/298071fc634732a747bceac16c232e4f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50245/8001/145265b7c1a249b3ebf9b90b5214f0ca.jpg
50247,제주웨스트펜션,제주,제주특별자치도 제주시 한경면 용수리 3653-4,33.334514299999995,126.1731804,펜션,220000, , , ,야외월풀을 보유하고 있습니다 독채 펜션입니다,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/0af8b8206f2547c1ad06d00c720cb6f4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/0af8b8206f2547c1ad06d00c720cb6f4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/f67a0e79d51644f1abf0c95a66f4b84d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/fd2cc33c66fe461d81103899264280c4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/0af8b8206f2547c1ad06d00c720cb6f4.jpg
50248,숲속의공주펜션,경기,경기 가평군 가평읍 복장리 250-1,37.7393455,127.5049298,펜션,80000,8.9,만족해요,4,월풀스파를 구비하고 있습니다 객실 개별테라스 바베큐가 가능합니다,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/023e1a5f041a49639bc91841212e1cff.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/023e1a5f041a49639bc91841212e1cff.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/12/06/e1577280e730414fb600a316447cd501.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/12/06/7909f4de84d447b1979045fcd854961a.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/12/06/a1d01bc81ffb472192682db9d791b8cf.jpg
50249,일광 라고마르펜션,부산,부산 기장군 일광면 학리 269-1,35.25891170000001,129.2434278,펜션,97900,9.3,추천해요,43,야외 시야차단 창문 설치 미운우리새끼 프로그램 촬영장소로 쓰인 펜션입니다,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/42f71a27edc94b4b9eb404b7aebebf5b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/42f71a27edc94b4b9eb404b7aebebf5b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/64cdcbab174a4c129f44d1164bda87ad.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/ea9951f3187e4250bd19f7eead7d4c03.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/1caceda2fbde4c13bea431cc1ff561f8.jpg
50250,강릉 힐링연펜션A동,강원,강원 강릉시 연곡면 영진리 141,37.8694633,128.8400733,펜션, ,9.9,최고예요,65,전 객실 오션뷰 펜션입니다 스파시설을 보유하고 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/01e219787a504cc591beb54e355cfa18.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/01e219787a504cc591beb54e355cfa18.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/08/01/04/571f9e219f9c419ab840203d76829539.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/08/01/04/815c66ac224c4862b30d884db659835f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/08/01/04/1e294d7e827d4cb18ee2b0bd85509303.jpg
50251,춘천 수하늘 펜션,강원,강원 춘천시 남면 가정리 750-1,37.7358757,127.5652662,펜션, ,8.3,만족해요,1,"홍천강의 그림 같은 아름다운 자연환경과 한 폭의 호수와 산이 어우러진 곳에 위치한 펜션입니다 산속 호숫가에 자리 잡아, 사계절 자연과 건강을 느낄 수 있는 매우 아름다운 힐링 하우스입니다",//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a7114903ddff.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a7114903ddff.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a71195c6e49c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a66e153273b3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a711960e8b4e.jpg
50253,하바나 리조트,제주,제주특별자치도 제주시 구좌읍 하도리 2999-1,33.5280857,126.87376299999998,리조트,59000,8.5,만족해요,160,자연 속에 둘러싸인 한적함 속에서 도시의 피로를 씻어버리고 특별한 제주여행을 선사해 드립니다 환상적인 오션뷰와 최상의 편안함을 갖춘 객실과 다양한 부대시설이 준비되어 있습니다,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669ced7ea65.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669ced7ea65.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669d37d38d7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669da45b23f.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669dc06c6d8.jpg
50255,신갈 엘레강스,경기,경기 용인시 기흥구 신갈동 52-7,37.27388320000001,127.1084092,기타,20000,8.1,만족해요,116, ,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139260/beb307e8c640fe24afde2cc106b5ac6b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139260/beb307e8c640fe24afde2cc106b5ac6b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139260/96ff82447c6bd10cd47145b76aacd75f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139261/e17455800a1d0ec291c79bee02e6932b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139262/a34e96f1b62c8dbdbe0a1a3df5f2165f.jpg
50256,맑은물펜션,경기,경기 포천시 영북면 산정리 413,38.0862659,127.3199213,펜션,40000,8.6,만족해요,6,산정호수 바로 앞에 위치하였습니다 애견 동반이 가능한 펜션입니다,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/b661e0cb7332437b8b9842782f1d9064.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/b661e0cb7332437b8b9842782f1d9064.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/74f76f27b00346a88c0b9ebada211df4.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/44ff7a55ff964d3088345a7980f24e71.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/a3d379d2b6a64fa087dc6f478d5c52c5.jpg
