roomID,room_name,city,location,latitude,longitude,accomodation_type,min_price,rating,general_review,total_review_num,image_link,img_link_2,img_link_3,img_link_4,img_link_5
50288,서구 짝,광주,광주 서구 양동 80-4,35.1498636,126.9061179,기타,15000,9.2,추천해요,1547,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139058/e6c7dfc4a0d52e4771b1c5100b130a9b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139058/e6c7dfc4a0d52e4771b1c5100b130a9b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139058/b41d7ff434191e3d2b45ed9e2091ccc1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139059/8fd8490c9dbf3b06f732cf16d05e76b4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139060/0368af3d927990b3f0ad1c7ac415b898.jpg
50289,로그맨하우스펜션,제주,제주특별자치도 제주시 애월읍 소길리 975,33.419207199999995,126.3757791,펜션,49000,9.1,추천해요,80,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/820bc527f1da4185ae474634b92680dd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/820bc527f1da4185ae474634b92680dd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/0dfcf67313a34b608ce70193218155a9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/56ff3d61169548b6855ed5ea4e5d5e86.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/6ba1941cb31a4d848a07671dba2903e0.jpg
50291,강화도 펜션썸,인천,인천 강화군 화도면 여차리 344-12,37.6025332,126.39977309999999,펜션, ,9.8,최고예요,53,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ff797e68b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ff797e68b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ff9e2290d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ffa53c383.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ffea64e6c.jpg
50293,전주 한옥마을 사랑루,전북,전라북도 전주시 완산구 교동 179-1  　,35.811416799999996,127.15415149999998,한옥,50000, , ,,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/7739090c553af8ade08592aecea7f640.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/7739090c553af8ade08592aecea7f640.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/18d5668d2ee7269495d7ae92aeb1ca3f.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/fda2840e4e87249352486d90a45e6ad7.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/a567d9b9b5034d841836f7da8ae91396.jpg
50298,경주 호텔801,경북,경북 경주시 동천동 801-1,35.8549516,129.223929,호텔,50000,9.5,추천해요,232,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139899/eb738b95a3c1a39f46aa615271e0db20.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139899/eb738b95a3c1a39f46aa615271e0db20.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139899/65d4a977d640f923537a499e0ec4be14.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139900/c4fd230716efdb932d8ce09020929aef.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139901/b7d93cc72fbebee736d449f7e2538c6f.jpg
50299,강릉 그레이호텔,강원,강원 강릉시 교동 1871-3,37.7666033,128.87600790000002,호텔,60000,9.3,추천해요,134,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a6991c68d2aa.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a6991c68d2aa.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a698e957b7cb.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a698e98c7c42.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a698f01d2010.jpg
50307,강릉 에이스,강원,강원 강릉시 교동 124-35,37.7624815,128.89881709999997,기타,20000,8.5,만족해요,366,//image.goodchoice.kr/resize_490x348/adimg_new/50307/291293/c8f6d953e9e78b16daf2ccb3697b8aa3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50307/291293/c8f6d953e9e78b16daf2ccb3697b8aa3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50307/140185/4a00d6ef244fcfbe9058c6bc1f7941f4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50307/140731/c020c6938ca5b9168baf7b524f5a94e9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50307/140186/f35cfbe716957e3ec550707cd0004807.jpg
50309,강릉 아모르,강원,강원 강릉시 교동 156-24,37.76165220000001,128.8976778,기타,20000,7.6,만족해요,74,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140182/bac525ae28851b44994390fe38b873d4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140182/bac525ae28851b44994390fe38b873d4.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50309/196108/f06de49fb1de57f58a8ab7dc7f241e1b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140182/7f233a2e27d6e0ff686fe5a195a73ef6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140184/d7820baf489cea3e3f609b61ded37c09.jpg
50310,평창 CF,강원,강원 평창군 용평면 속사리 444-11,37.63922609999999,128.4967213,기타,40000,8.3,만족해요,20,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140170/10d690d98c632db6fbeb1d90a186250a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140170/10d690d98c632db6fbeb1d90a186250a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140170/27e46392eb59dacbd0246576796d0be8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140171/2d608bce73186509e03fe204cd8626e8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140172/0554e5ad894e87858e69e190a777aabf.jpg
50312,거제퀸크루즈리조텔,경남,경남 거제시 동부면 학동리 260,34.7767219,128.64261509999997,기타,50000,6.1,좋아요,14,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/e59f2c6faed342428f6b4725be1291e2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/e59f2c6faed342428f6b4725be1291e2.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/b50e57e4301d4f459c5244d6db987603.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/9b55a96ec1a942f1beae851b4b781c6e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/39b0ac0635bd46cb8fd2007129527842.jpg
50313,전주 한옥마을 취락당,전북,전라북도 전주시 완산구 풍남동2가 32-11  　,35.8185831,127.1527332,한옥,35000,7.0,만족해요,1,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/b97bea1e4d22e40dc7ed7ff9bd8209b6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/b97bea1e4d22e40dc7ed7ff9bd8209b6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/1c450c8254baba6cbdda6664ff1b5df1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/0e0d24e14e604c78ccc013a42b7b68d1.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50313/0/7cad9941e6a6872ab1eb70595bfa3a83.jpg
50318,광양풀하우스펜션,전남,전남 광양시 옥룡면 동곡리 664,35.0808652,127.6053043,펜션, ,8.6,만족해요,1,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/21/12/2db72c59c5854c7b8fe872bc2b3e20d7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/21/12/2db72c59c5854c7b8fe872bc2b3e20d7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/29/04/0d9d49892deb4c98a414705fdd6d307c.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/29/04/05a08c4e785c475fa7a8a2825f4a1d8e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/29/04/e53f2739cdab4268a432f0db63ffb96f.jpg
50319,수풀림펜션,인천,인천 강화군 강화읍 국화리 279,37.743565999999994,126.4672076,펜션,60000,9.7,최고예요,5,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc4af01ba9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc4af01ba9.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc4ea82f64.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc50bc13d5.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fc52e335ce.jpg
50321,아침정원 펜션,경기,경기 양평군 지평면 일신리 814,37.4489286,127.6916471,펜션,350000, , ,,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae374d781b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae374d781b.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae3e83f5fd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae3e961f68.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/26/5a6ae3ec639e5.jpg
50322,예그리나 펜션,경기,경기 안산시 단원구 대부남동 21-20,37.209863500000004,126.60896840000001,펜션, ,9.3,추천해요,122,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e0e521d1bb.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e0e521d1bb.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e0eb8763cc.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e0fe8a6c77.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/22/5a8e104a1a178.jpg
50326,분당 호텔루비,경기,경기 성남시 분당구 구미동 185-5,37.33835,127.1094342,호텔,30000,9.4,추천해요,1001,//image.goodchoice.kr/resize_490x348/adimg_new/50326/139026/e6c8ea7db675e444380e79ba9ab5ab11.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50326/139026/e6c8ea7db675e444380e79ba9ab5ab11.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50326/311756/e7dfc3e8cc0f33126e0fca345bc2a1a3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50326/139026/7df1d5d1dd4efc691aaae41cf6988646.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50326/311757/8a3b5df123a862d03a12bc77d6c3164e.jpg
50332,퀴리날레펜션,강원,강원 원주시 소초면 흥양리 321-1,37.3659021,128.0126943,펜션,110000,8.5,만족해요,28,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/011f8498f768498aa545e2b5d62d07cd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/011f8498f768498aa545e2b5d62d07cd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/ca8c716a78cc4c67baf1eac47358d05e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/8a48cbc670594946bc6d3b79479227ed.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a91126fe9f7c43e2852d140df9d39389.jpg
50333,미디호텔 영도점,부산,부산 영도구 대교동1가 40,35.093810299999994,129.03732340000002,호텔,79000,9.3,추천해요,331,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/16/5f891d4787133.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/16/5f891d4787133.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/03/5cf4e346ce818.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/16/5f891cd0ef923.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/03/5cf4e3743caed.jpg
50337,베르데펜션,경남,경남 거제시 일운면 망치리 457,34.80955529999999,128.6654256,펜션,37200,9.9,최고예요,11,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/92c41d96e8464fe8aaf42c49b13153e7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/92c41d96e8464fe8aaf42c49b13153e7.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/a40909521112429c81a459fcb06f8ae3.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/4b0a781798f94116b6d624bf66fb1a61.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/13/18/be0e17a471694832b4ef1e9f54a1a829.jpg
50339,영광 CC 무인텔,전남,전남 영광군 백수읍 구수리 466-7,35.3623134,126.4163409,기타,30000,9.2,추천해요,74,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139603/801cc967517eaaa5f942c4b54c9dde97.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139603/801cc967517eaaa5f942c4b54c9dde97.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139603/a1af2f56dd330e96c04d9ca5b9842e56.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139610/2d1656b53d37c82e0b06f34e0828687a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50339/139611/f4a901fd2c454f4da58ba1cf357282a6.jpg
50341,B612,경기,경기 양평군 서종면 수능리 160-1,37.59175379999999,127.38847700000001,기타,280000,10.0,최고예요,1,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/11/1602550660778VByGfXmf6wyJvozPnWO.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/11/1602550660778VByGfXmf6wyJvozPnWO.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/05/09/98dd17a913c0432d94c1d12348e39e45.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/11/1602551023120i9ciB5oeaHJpL7K4ifI.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/14/11/1602551023099t3r8vEAMEyeIQZatZbp.jpg
50344,양양 플로라펜션,강원,강원 양양군 현남면 남애리 2-53,37.943402899999995,128.7850731,펜션,49000,9.4,추천해요,118,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/fcea2a21d5cb4e3ea7e97dc06062d848.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/fcea2a21d5cb4e3ea7e97dc06062d848.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/a53fe9f47d554d6e90e3e3d0806058d1.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/1a212c7fb76f406cab1276fa698fec51.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/91f9e493d3504d32bd608f06adb82f75.jpg
50346,정왕 허니문,경기,경기 시흥시 정왕동 1738-3,37.3444278,126.73761440000001,기타,15000,9.4,추천해요,417,//image.goodchoice.kr/resize_490x348/adimg_new/50346/148341/614bddd054bdb12df930112d973808bc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50346/148341/614bddd054bdb12df930112d973808bc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50346/148341/6ef66281d544d44af46ab1e043a0e470.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50346/148342/b297845d8e99744f669a1b8b19d2b754.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50346/281427/59783418f370a327e11e6570a8d66fa1.jpg
50347,용인 아트인,경기,경기 용인시 처인구 김량장동 129-2,37.235962,127.2079659,기타,18500,9.0,추천해요,218,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140015/0e64b17a0d53ce2338668a832ab33689.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140015/0e64b17a0d53ce2338668a832ab33689.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140015/236676538cb7983e88e39b6179c7e112.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140016/a7e55307a0e58c47f8f579c32f2ca0ce.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50347/140017/e35ca67ba3efc2ed7bea44dde2c3d388.jpg
50349,인제 인제호텔,강원,강원 인제군 인제읍 상동리 348-3,38.0689725,128.1713408,호텔,50000,8.7,만족해요,61,//image.goodchoice.kr/resize_490x348/adimg_new/50349/140195/480bf45b6878800013f7037ded927d15.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50349/140195/480bf45b6878800013f7037ded927d15.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50349/140196/900fe6505de3b371e93345383c7629b8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50349/146826/a665a659914966f8ef402866d4ecd033.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50349/140194/38a307d168bd64843604e473d6731ff7.jpg
50352,동암 필,인천,인천 부평구 십정동 409-20,37.46905539999999,126.70237879999999,기타,20000,9.0,추천해요,277,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139633/8fa3544402ecb92e4669dd8f073d89c3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139633/8fa3544402ecb92e4669dd8f073d89c3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139633/b37523c8d43f31cc31160f22b2a4af72.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139634/f84fbb100415d6c1d785313ed11f8edc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50352/139635/6114d12111926e82ad6c1915338cd997.jpg
50355,목동 메종,서울,서울 양천구 신정동 953-1,37.5250162,126.85781840000001,기타,20000,9.1,추천해요,103,//image.goodchoice.kr/resize_490x348/adimg_new/50355/140887/4b5b135660ce8eecf8d685477a728ce0.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50355/140887/4b5b135660ce8eecf8d685477a728ce0.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50355/140887/a80d2d547cbfe9f59e6a10233355e177.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50355/195169/b3f89045798d43c3523e613d65965ba2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50355/8048/ad9fc24f75c36bedb6ce6990ae559daa.jpg
50356,화곡 샤르망-강서구청,서울,서울 강서구 화곡동 981-13,37.5497351,126.8483505,기타,17000,9.2,추천해요,335,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139725/8dab792db7ef23021cf4ccc8b68d3613.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139725/8dab792db7ef23021cf4ccc8b68d3613.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139725/70e4578f04e782113f5bd0ea5651f45b.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139726/823b735ff355fd3638cef52d51267268.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50356/139727/d3593a1881baca379d924b37e8e6c1c4.jpg
50357,속초 해담은,강원,강원 고성군 토성면 용촌리 7-1,38.2295291,128.5841265,기타,50000,9.4,추천해요,85,//image.goodchoice.kr/resize_490x348/adimg_new/50357/164988/794d1a7554fb26e01c15db61a799f2fc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50357/164988/794d1a7554fb26e01c15db61a799f2fc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50357/252553/e92c789d10a5bfe24d8999f40f39b6cc.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50357/164988/53692264951f3bc3435037ff7e710ef2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50357/140191/9e8cf97021e91eb010df55060ef123f1.jpg
50369,화곡 앤,서울,서울 강서구 화곡동 921-1,37.5300734,126.8412253,기타,20000,9.3,추천해요,1097,//image.goodchoice.kr/resize_490x348/adimg_new/50369/141006/bf198702b044dff63c1d2beacc88fdae.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50369/141006/bf198702b044dff63c1d2beacc88fdae.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50369/141007/b9b97d9c534bf4ef6e8080999a3f396d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50369/141008/378518175a9bd9349afc70f117d225a2.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50369/142610/3882cefb6d9a524347e373feba493883.jpg
50370,수원 나무,경기,경기 수원시 장안구 연무동 12-12,37.2986195,127.0279101,기타,18000,9.0,추천해요,209,//image.goodchoice.kr/resize_490x348/adimg_new/50370/139477/ab7618757032588320d27b572771a6f9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50370/139477/ab7618757032588320d27b572771a6f9.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50370/282114/d54477e8737e1c75a837898a6d3077be.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50370/139475/2149b01d15999b364bb6b882c60ae69a.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50370/139476/1351f87a04a4b3f26cb16fd6683ee2c3.jpg
50373,호텔 엠펠리체,서울,서울 강서구 마곡동 797-10,37.5764888,126.8307466,호텔,65900,9.3,추천해요,784,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd1459781626.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd1459781626.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd1458dcff8d.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd14591e6f16.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/07/5cd145a63e92e.jpg
50374,상상 스파펜션,강원,강원 강릉시 사천면 사천진리 266-5,37.8425088,128.873718,펜션, ,9.0,추천해요,223,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cf2485311e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cf2485311e.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2020/09/22/5f698fa577d6c.png,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cf24a3b080.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/21/5a8cd8bd78ba7.jpg
50375,무주 미알레펜션,전북,전북 무주군 무풍면 삼거리 46-40,35.8901458,127.8301322,펜션, , , ,,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a703245749e8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a703245749e8.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a703261c00de.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a70329911791.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a7032ace08e0.jpg
50376,월평 W,대전,대전 서구 월평동 249,36.3617479,127.3779227,기타,20000,9.3,추천해요,334,//image.goodchoice.kr/resize_490x348/adimg_new/50376/175601/a5d69f757335e0cf4642c7fdd1524749.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50376/175601/a5d69f757335e0cf4642c7fdd1524749.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50376/175601/dd7dd5aff426ad158f8acc90f2b4d180.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50376/139430/2cda551a526d37650f83ac8e017f9662.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50376/287560/65e022cf8d12e55381ebb8b6344ae65a.jpg
50377,속초 제임스블루 게스트하우스,강원,강원 속초시 동명동 466-36 　,38.207670799999995,128.5932909,게스트하우스,35000,8.9,만족해요,18,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/6feda61349e745e1f6ab79330887fef6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/6feda61349e745e1f6ab79330887fef6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/176061b93f0a5d77c1ecfc513384a101.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/8f85b778cd2b920478d07e65a3b232f3.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50377/0/8167db14dbca0246fe8772ef31a3f069.jpg
50378,서울역 원미닛 게스트하우스,서울,서울 중구 남대문로5가 622 　,37.5544309,126.97468590000001,게스트하우스,24000,8.4,만족해요,17,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/2a44f7e13c85bf204575aac3172a6eaa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/2a44f7e13c85bf204575aac3172a6eaa.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/7dcbb57ed0911ddb485ce58021057630.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/7f8132f286427f30fecb5d1b4051ffd5.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50378/0/c1a62ac4eab37d5ad6419123b3327b4c.JPG
50380,홍대 유(서교) 여성전용,서울,"서울특별시 마포구 서교동 403-14 5층, 6층",37.5495315,126.9206446,기타, ,8.8,만족해요,97,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/db683a520023f18d7a9cb192c10a50b7.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/db683a520023f18d7a9cb192c10a50b7.JPG,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/c3facac2970463bc98b33786cac50af6.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/621f7e1ab218c47ea6f70984d3c2c965.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50380/0/6f10221203345df66485dbd0dab7b320.jpg
50382,대부도 누리마루펜션,경기,경기 안산시 단원구 대부동동 40-3,37.2407114,126.61861359999999,펜션,340000,10.0,최고예요,1,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/5499d668376a4847a962f1e0f179a4fe.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/5499d668376a4847a962f1e0f179a4fe.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/9b883c1bdb5f49478fc08fb2b95864bd.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/59181e019acd41a4aac7df9992d67c59.jpg,//image.goodchoice.kr/resize_490x348/affiliate/2021/01/04/14/d0b3f05a598a405da4f01d49373ae5fd.jpg
50389,가평 리버랜드,경기,경기 가평군 설악면 회곡리 447-4,37.7077543,127.4496799,기타,25000,8.7,만족해요,271,//image.goodchoice.kr/resize_490x348/adimg_new/50389/8550/f71ed310f722d3057634116e73f5500d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50389/8550/f71ed310f722d3057634116e73f5500d.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50389/142531/3cb40cdb5b1152cf20a06196b9968130.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50389/155873/1806a1cc6b91f26c3bb65be0ec69a901.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50389/155872/0044925385fd45bef20bfe42d837b10e.jpg
50392,용인 칼리야,경기,경기 용인시 처인구 삼가동 208-7,37.2435982,127.16702109999999,기타,20000,10.0,최고예요,4,//image.goodchoice.kr/resize_490x348/adimg_new/50392/211858/3cb8b0e5180ba8f143390bb1029ab982.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50392/211858/3cb8b0e5180ba8f143390bb1029ab982.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50392/211858/bae26aabc53ddd7840db88dd7e428d34.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50392/140021/b3a569820b02272136c86ae33d88ced8.jpg,//image.goodchoice.kr/resize_490x348/adimg_new/50392/140022/e728c459bc515a6349bca995c00525f1.jpg
